genre_ID,average tempo, average duration,average danceability
1788,128.31,247684.9235,0.59
1789,120.25,315101.2331,0.5
1790,115.03,223886.4318,0.47
1791,115.92,242053.25,0.76
1792,114.87,270395.7639,0.74
1793,126.04,467727.8,0.74
1794,114.13,261267.7879,0.63
1795,120.39,273045.0812,0.52
1796,121.63,235582.3209,0.63
1797,122.87,261235.924,0.61
1798,127.52,244973.5,0.7
1799,123.93,208647.7745,0.44
1800,127.2,214496.5128,0.5
1801,124.52,380285.9863,0.76
1802,128.01,230210.9575,0.64
1803,124.4,309344.5796,0.5
1804,82.61,238493.6667,0.54
1805,96.99,192760,0.8
1806,101.05,219600.4,0.78
1807,125.01,491816,0.81
1808,96.3,182860,0.27
1809,111.34,225165.344,0.49
1810,120.43,230332.8333,0.58
1811,66.42,202187,0.06
1812,105.03,331464.0289,0.48
1813,128.5,105597.5,0.43
1814,127.99,156897,0.74
1815,90.91,273653,0.39
1816,121.46,232898.9008,0.7
1817,114.99,152325.3358,0.45
1818,106.22,278375,0.66
1819,81.19,340893,0.15
1820,122.36,259628.6667,0.47
1821,114.23,270616.4403,0.3
1822,120.97,236117.118,0.56
1823,135.28,296266.325,0.55
1824,116.0,352670,0.77
1825,105.45,193773,0.34
1826,122.92,308935.8778,0.46
1827,122.37,339723.803,0.58
1828,93.52,146800,0.58
1829,123.01,243853.6278,0.49
1830,105.07,175770.8098,0.67
1831,115.53,143302.8688,0.71
1832,132.09,137590.5,0.54
1833,113.94,226681.4407,0.48
1834,83.19,162371,0.76
1835,115.92,207588.0404,0.48
1836,108.12,213000,0.7
1837,111.08,168902.3333,0.7
1838,116.78,206794.8609,0.62
1839,125.91,314140,0.39
1840,103.44,295607.7917,0.49
1841,117.12,318438.5,0.34
1842,113.92,198159.9975,0.48
1843,110.93,237736.6667,0.65
1844,114.0,220251.0796,0.76
1845,94.09,176346.9556,0.47
1846,132.06,267307,0.22
1847,121.84,210694.8,0.49
1848,125.0,364800,0.78
1849,117.23,256685.4896,0.45
1850,117.23,290457,0.35
1851,121.88,238214.0631,0.53
1852,90.92,206592,0.42
1853,93.5,733455.6667,0.6
1854,92.43,249160,0.64
1855,115.05,183931.6667,0.54
1856,210.53,232333,0.43
1857,114.38,374426.5833,0.66
1858,137.19,125969,0.34
1859,117.62,186394.6,0.66
1860,138.34,247023,0.53
1861,114.44,318207.95,0.61
1862,95.38,456377.5333,0.33
1863,115.43,201470.0914,0.59
1864,118.28,271037.5,0.72
1865,116.66,346959.7527,0.57
1866,124.55,248480.3619,0.52
1867,125.25,274294.2515,0.55
1868,103.57,206491.8851,0.67
1869,125.74,248846.6667,0.59
1870,173.95,235033.5,0.39
1871,123.43,237145.8333,0.56
1872,104.87,165199,0.6
1873,97.85,227840.1994,0.44
1874,117.75,182192.975,0.52
1875,126.96,204666.426,0.54
1876,119.84,255181.7687,0.64
1877,151.33,165227,0.69
1878,108.17,247551.3333,0.38
1879,116.58,317310.9444,0.64
1880,124.97,190550,0.66
1881,107.45,258265.6667,0.54
1882,127.2,169435.6667,0.35
1883,139.95,59560,0.28
1884,127.86,300073.5,0.48
1885,114.75,228890.7333,0.49
1886,129.38,356613.2,0.74
1887,116.56,250967.9351,0.42
1888,131.08,247063.7188,0.42
1889,102.78,376303.8072,0.27
1890,130.72,205609.9697,0.49
1891,119.79,253766.4446,0.49
1892,121.35,239190.2963,0.74
1893,127.34,214538.6354,0.68
1894,115.28,312227,0.44
1895,120.79,243000.8994,0.55
1896,116.45,269545.6597,0.36
1897,111.99,219180.1944,0.5
1898,138.43,657419.9831,0.46
1899,129.92,235066.4444,0.41
1900,125.94,264145.6296,0.49
1901,128.55,188309.5942,0.39
1902,130.51,333878.6053,0.39
1903,128.24,228455.5871,0.41
1904,127.33,211185.2711,0.72
1905,123.91,377394.0909,0.71
1906,133.44,264969.3549,0.35
1907,128.0,427270,0.81
1908,126.23,160795.7102,0.77
1909,124.41,208424,0.55
1910,119.64,195242.0325,0.59
1911,128.41,257374.9361,0.79
1912,120.35,228155.8526,0.59
1913,107.47,174623.3535,0.65
1914,135.17,259371.4441,0.67
1915,150.29,258417.4206,0.62
1916,122.79,167818.3029,0.53
1917,117.65,228711.1667,0.32
1918,125.42,276030.3087,0.39
1919,160.0,385232,0.5
1920,102.58,218954.8,0.14
1921,74.81,164522,0.43
1922,130.06,309967.3291,0.41
1923,121.09,260052.1364,0.39
1924,128.49,232483.6783,0.42
1925,136.46,215675,0.36
1926,125.19,239183.7615,0.58
1927,136.1,261648.4642,0.49
1928,92.74,180363.4706,0.48
1929,130.03,36965,0.47
1930,109.84,250777.6615,0.73
1931,128.1,262177.4778,0.64
1932,129.63,263333,0.18
1933,127.65,236850.3292,0.64
1934,172.05,207787,0.49
1935,134.12,260543.5729,0.57
1936,122.72,168385.4789,0.53
1937,125.99,430476,0.8
1938,128.0,431484,0.78
1939,117.13,149492.7143,0.52
1940,129.57,266681.5649,0.84
1941,126.02,212754.0591,0.72
1942,80.02,264000,0.58
1943,100.62,215227,0.53
1944,109.77,297237.5,0.53
1945,124.63,329296.9265,0.6
1946,105.44,411973.3,0.28
1947,89.16,178091.6475,0.2
1948,79.38,252623.75,0.22
1949,113.3,246989.7438,0.52
1950,122.14,219587.4768,0.47
1951,111.24,148600.0909,0.54
1952,118.97,245800.4167,0.65
1953,131.77,215676.5,0.42
1954,64.98,151211.5,0.36
1955,112.94,186519.3276,0.6
1956,129.26,432923.75,0.66
1957,170.01,302134,0.39
1958,126.29,486067.6,0.76
1959,124.7,569089.637,0.77
1960,125.27,377195.5821,0.71
1961,137.05,271776.68,0.59
1962,99.63,363147.1217,0.3
1963,141.53,284057.5325,0.52
1964,126.01,273194,0.6
1965,162.76,154671.8,0.27
1966,119.29,323421.6231,0.71
1967,112.76,204383.1403,0.78
1968,107.81,286941.86,0.7
1969,133.85,277144.8,0.6
1970,105.76,277078.2857,0.32
1971,147.05,202560,0.49
1972,149.73,198783.6944,0.44
1973,112.11,164516.9259,0.6
1974,121.03,224749.0567,0.56
1975,122.01,577202.5556,0.46
1976,122.6,291035.7677,0.55
1977,121.59,254676.6916,0.54
1978,113.52,355352.2004,0.67
1979,104.24,328722.3333,0.34
1980,125.26,213247.8307,0.57
1981,134.19,241250.6865,0.52
1982,125.37,259617.0703,0.58
1983,116.83,297539.6201,0.65
1984,125.12,246718.0326,0.51
1985,115.69,218773.4571,0.64
1986,92.52,439054.9658,0.51
1987,135.87,272079.8889,0.55
1988,153.39,255586.25,0.49
1989,83.84,366632.6632,0.19
1990,138.87,190282.1173,0.49
1991,136.25,328653.3333,0.72
1992,123.25,231258.2892,0.71
1993,124.25,252433.0962,0.54
1994,117.08,285386.3024,0.62
1995,130.91,190381.1182,0.52
1996,115.82,276444.8266,0.54
1997,108.3,315259.5417,0.26
1998,121.65,343260.1667,0.54
1999,166.63,198858,0.43
2000,133.99,350633.5,0.65
2001,124.6,401520,0.81
2002,129.3,190770.1595,0.75
2003,89.91,233777.6133,0.49
2004,153.38,156030.2727,0.7
2005,153.38,156030.2727,0.7
2006,99.78,228581,0.51
2007,104.38,257325.9444,0.58
2008,107.14,301177.0747,0.37
2009,132.47,256135.3452,0.62
2010,157.59,561262.5,0.32
2011,108.7,270966.75,0.62
2012,109.08,227326.5,0.57
2013,94.92,328713.072,0.64
2014,117.39,229857.5152,0.6
2015,112.07,195315.0349,0.42
2016,110.9,174629.3483,0.49
2017,118.52,213242.7372,0.56
2018,138.06,263283,0.71
2019,132.93,274020.2361,0.78
2020,96.43,116003.7583,0.55
2021,111.55,234498.1,0.67
2022,139.81,216927.9828,0.56
2023,119.35,253802.3636,0.66
2024,116.39,281995.7111,0.56
2025,110.15,225023.125,0.77
2026,132.03,1744153.308,0.72
2027,98.52,157492.5,0.52
2028,134.66,255910.3077,0.51
2029,98.5,269093,0.55
2030,104.66,193325.6667,0.79
2031,120.14,230008,0.46
2032,131.56,223467,0.62
2033,115.69,196542.1465,0.71
2034,139.06,265815.25,0.56
2035,97.18,138966,0.69
2036,114.73,287159,0.78
2037,107.0,70772,0.42
2038,124.52,223286.5833,0.66
2039,107.35,212076.0452,0.63
2040,127.19,208480,0.66
2041,120.23,210845.0054,0.57
2042,119.21,208121.075,0.5
2043,143.67,298933,0.72
2044,112.1,141563.754,0.49
2045,126.65,215813.5,0.61
2046,129.37,327123,0.59
2047,157.22,200673,0.45
2048,123.07,237494.0323,0.69
2049,125.28,175021.1303,0.54
2050,137.23,185966.75,0.68
2051,108.57,157255.5833,0.72
2052,119.16,127637.6667,0.59
2053,130.67,202862.1667,0.5
2054,115.14,227316.5843,0.61
2055,126.7,364747,0.7
2056,120.14,230008,0.46
2057,101.81,167217.8293,0.5
2058,94.0,324933,0.56
2059,119.21,169155.25,0.66
2060,126.07,269541.6304,0.38
2061,109.74,374153.5,0.36
2062,134.75,45004,0.78
2063,120.51,1622000,0.47
2064,160.06,165000,0.76
2065,102.36,165905.2955,0.48
2066,131.99,184246,0.64
2067,104.78,99990.08333,0.66
2068,105.94,392161.25,0.59
2069,199.53,218965,0.28
2070,119.76,245993.75,0.48
2071,112.74,182360,0.52
2072,112.83,213887.4838,0.76
2073,131.15,220604.3333,0.55
2074,123.11,245486.0463,0.49
2075,116.15,167316.9156,0.54
2076,111.95,224528.1867,0.4
2077,114.77,201877.8233,0.6
2078,92.17,246750.0725,0.28
2079,171.6,123293,0.29
2080,133.27,119807.1688,0.46
2081,143.63,454760.3333,0.62
2082,125.13,186057.7321,0.57
2083,127.8,316176.7391,0.38
2084,106.06,237271,0.56
2085,118.23,158640,0.57
2086,121.72,233812.6716,0.55
2087,110.82,283267.303,0.66
2088,115.43,265769.0814,0.65
2089,110.54,247544.9835,0.41
2090,112.64,449255,0.17
2091,123.99,819510,0.7
2092,99.52,169333,0.35
2093,113.97,404170.753,0.35
2094,116.86,262630.755,0.54
2095,149.6,237904.0833,0.56
2096,119.85,239564.8606,0.68
2097,129.07,255368.9315,0.59
2098,135.23,259403.4924,0.43
2099,155.91,237987.5,0.51
2100,100.99,204706.5,0.65
2101,109.82,202549.5671,0.39
2102,107.19,291114.5423,0.32
2103,94.01,287354.9167,0.27
2104,136.48,226525.2211,0.54
2105,82.91,198155,0.61
2106,82.91,198155,0.61
2107,109.5,250513.4167,0.67
2108,109.48,256360.4507,0.5
2109,123.75,342388.8667,0.54
2110,129.53,272915.3,0.65
2111,159.51,287481.7857,0.56
2112,112.41,269917.1241,0.39
2113,117.21,267842.4644,0.43
2114,121.42,241305.0872,0.54
2115,124.13,277154.7778,0.78
2116,98.04,202621.953,0.6
2117,141.28,227161.5,0.57
2118,120.79,196954,0.49
2119,127.17,301846.5,0.42
2120,119.12,306017.5743,0.72
2121,101.23,259677,0.27
2122,116.07,286032.3539,0.68
2123,149.13,205106.9353,0.37
2124,131.45,229385.1613,0.48
2125,150.6,260281.7829,0.34
2126,113.97,264518.8522,0.74
2127,118.17,208167.6537,0.59
2128,114.63,204266.5379,0.59
2129,112.52,264101.5898,0.64
2130,101.94,209919.6667,0.69
2131,128.01,225282.4376,0.58
2132,132.84,275683.287,0.74
2133,130.86,254218.9699,0.6
2134,123.58,259559.1186,0.62
2135,79.89,442633,0.56
2136,125.45,252931.9286,0.59
2137,97.97,278967,0.33
2138,121.48,253328.2415,0.61
2139,122.14,260888.0605,0.46
2140,110.57,275391,0.33
2141,153.59,177616.9167,0.79
2142,139.51,640000,0.15
2143,79.94,189160,0.5
2144,152.99,203953.5833,0.55
2145,135.69,214198.4815,0.66
2146,170.73,174010.5,0.61
2147,94.64,292516.3333,0.57
2148,123.88,284271.7772,0.61
2149,140.32,243755.3214,0.51
2150,120.47,244074.0741,0.47
2151,123.63,207016.0594,0.62
2152,130.34,273732.3993,0.53
2153,123.82,250145.9433,0.47
2154,136.45,203331.1667,0.41
2155,120.26,220776.8104,0.44
2156,101.31,212493.3571,0.34
2157,97.63,412007.5044,0.25
2158,108.99,369022.3333,0.43
2159,138.96,276703.375,0.35
2160,120.03,243673.3333,0.81
2161,121.28,686040,0.25
2162,127.68,371003.75,0.53
2163,125.71,250100.4,0.45
2164,110.83,184790,0.51
2165,163.95,249258.6667,0.45
2166,127.04,201424.5167,0.69
2167,114.89,197647.4501,0.73
2168,110.52,258320,0.44
2169,112.99,256344.509,0.72
2170,128.19,263924.7647,0.52
2171,121.64,271304.5714,0.38
2172,123.96,258749.8196,0.52
2173,98.37,206100,0.7
2174,179.58,198067,0.14
2175,140.22,206223.0909,0.52
2176,152.68,188200.7525,0.39
2177,123.82,186203.0483,0.58
2178,109.6,110291,0.57
2179,119.12,355458.0694,0.17
2180,87.62,95987,0.33
2181,105.32,307798.75,0.38
2182,92.93,272906.7679,0.4
2183,141.61,388806.75,0.18
2184,82.98,461760,0.33
2185,127.5,224320,0.71
2186,136.04,191433.7238,0.62
2187,114.24,352132.7089,0.4
2188,119.71,387269.3,0.18
2189,122.28,230253.5792,0.6
2190,153.38,211213.3333,0.53
2191,160.22,256213.3333,0.32
2192,160.22,256213.3333,0.32
2193,110.25,226280,0.59
2194,125.0,722221.5,0.7
2195,130.92,295160,0.51
2196,120.34,223824.6154,0.75
2197,121.11,207901.8421,0.46
2198,120.14,216482.277,0.6
2199,107.48,232313.5,0.7
2200,123.31,182169.3895,0.61
2201,118.59,338127.7489,0.7
2202,123.74,257806.4646,0.46
2203,116.22,328613.3334,0.68
2204,124.92,243909.2475,0.48
2205,124.6,318054.1563,0.7
2206,124.53,226131.8588,0.7
2207,135.1,195901.5397,0.53
2208,91.18,250146.5,0.63
2209,117.46,221601.5329,0.56
2210,121.12,207830.1481,0.56
2211,139.49,325400,0.44
2212,122.19,244295.8333,0.63
2213,200.03,169242,0.67
2214,125.78,203485.8619,0.68
2215,122.64,181123.95,0.46
2216,124.97,126882.5833,0.63
2217,134.62,233801.8411,0.38
2218,122.46,310451.5,0.57
2219,135.42,250140.6637,0.31
2220,136.68,254393,0.74
2221,120.81,197563.9722,0.58
2222,119.34,219495.4839,0.72
2223,124.1,172643.5424,0.37
2224,102.65,236943.8667,0.89
2225,134.78,230864,0.51
2226,130.89,226882.2163,0.61
2227,123.07,262225.25,0.69
2228,112.58,234266.4,0.58
2229,108.52,234669.9872,0.7
2230,108.72,198660.0684,0.59
2231,178.07,164597,0.51
2232,135.51,221595.6667,0.6
2233,112.34,176007.1667,0.29
2234,129.0,222435.1184,0.74
2235,124.52,169400.2273,0.6
2236,144.88,186521.6068,0.36
2237,139.11,332639.7911,0.42
2238,125.71,218117.6667,0.51
2239,120.35,187710.9818,0.57
2240,129.39,221000,0.79
2241,116.53,223148.2166,0.76
2242,136.51,243072.75,0.65
2243,111.31,288148.1696,0.82
2244,101.99,202160,0.84
2245,125.89,276023.1768,0.34
2246,119.28,241954.5,0.69
2247,149.04,150169.2,0.28
2248,125.52,193676.0868,0.54
2249,78.93,163840,0.5
2250,128.14,193465.0231,0.49
2251,99.2,198610.6111,0.55
2252,127.8,164596.12,0.48
2253,117.94,193587.9333,0.57
2254,102.92,279229.4196,0.3
2255,103.63,232268.4778,0.33
2256,111.87,353146.4876,0.38
2257,114.3,241315.5979,0.32
2258,106.16,253815.101,0.36
2259,124.88,256602.0941,0.49
2260,111.67,595761,0.27
2261,103.18,350472.5733,0.29
2262,102.31,344843.6591,0.3
2263,126.28,392072,0.59
2264,125.01,459365.5,0.82
2265,124.12,398058.1496,0.74
2266,140.18,197574.1392,0.38
2267,80.37,181547,0.2
2268,89.64,241458.6,0.46
2269,97.27,173379.2,0.78
2270,137.69,166110.899,0.57
2271,135.28,223000,0.15
2272,123.51,220536.6877,0.56
2273,110.8,220293,0.67
2274,107.66,210484.4748,0.68
2275,94.7,354063.4286,0.49
2276,115.78,211578.9359,0.7
2277,113.72,220440.6963,0.59
2278,119.9,203596.8884,0.49
2279,115.44,287431.6667,0.51
2280,86.23,121246.5,0.14
2281,123.31,240845.4823,0.56
2282,124.25,334738.7401,0.69
2283,102.72,381222.1373,0.21
2284,111.11,206687.186,0.62
2285,211.97,189653,0.64
2286,147.61,203331.5667,0.41
2287,119.08,255217.649,0.53
2288,96.62,165932.8333,0.66
2289,107.72,206250.2,0.46
2290,114.79,243540.5549,0.6
2291,148.96,228869.14,0.41
2292,117.47,248218.9227,0.75
2293,103.87,246263.25,0.32
2294,115.57,279237.8144,0.39
2295,131.09,201395.5635,0.5
2296,98.24,196692.9167,0.57
2297,127.91,184421.2,0.77
2298,79.76,169662,0.48
2299,123.61,243567.0196,0.52
2300,114.58,258313.6333,0.68
2301,127.98,528750,0.56
2302,121.16,293860.119,0.69
2303,107.66,277892.1111,0.54
2304,125.0,318765.1667,0.62
2305,110.52,211278,0.75
2306,131.63,262684.1875,0.59
2307,100.51,268773.5,0.56
2308,129.1,220539.0105,0.5
2309,107.87,266692.2395,0.75
2310,116.23,270742.0719,0.6
2311,128.95,197792.9469,0.78
2312,94.98,118894,0.6
2313,115.96,216944.2066,0.61
2314,134.77,209480.34,0.51
2315,125.37,214478.2045,0.47
2316,125.69,226642.54,0.52
2317,145.44,352573,0.32
2318,111.31,219851.8412,0.61
2319,120.31,216075.5556,0.72
2320,142.09,307795,0.6
2321,159.97,279927,0.52
2322,144.71,243801.625,0.38
2323,120.94,194802.3333,0.59
2324,139.12,274671.6825,0.61
2325,130.3,264492.0171,0.5
2326,142.47,129062.3333,0.56
2327,104.48,219701.1667,0.67
2328,112.55,241923.2222,0.63
2329,115.46,215312.4444,0.57
2330,137.77,244590.6069,0.63
2331,111.22,280192.8667,0.72
2332,129.76,220269.5446,0.53
2333,132.54,444507,0.62
2334,95.35,169770.2523,0.64
2335,123.29,204737.6667,0.69
2336,112.07,289133.3333,0.47
2337,120.19,239100,0.65
2338,92.14,257377.9536,0.31
2339,93.52,330066.7964,0.37
2340,110.8,581242.6,0.16
2341,99.37,235333,0.46
2342,98.25,147781,0.66
2343,120.19,239100,0.65
2344,124.56,366837,0.8
2345,103.21,258141.792,0.69
2346,114.1,163000.997,0.6
2347,133.1,263178,0.67
2348,114.93,234157.5671,0.73
2349,86.8,175675.7232,0.17
2350,109.48,217485.5278,0.67
2351,119.64,220740.3966,0.63
2352,126.14,328066.6667,0.49
2353,105.95,221766.6875,0.59
2354,130.32,233306.8333,0.47
2355,123.49,224264.4347,0.65
2356,127.39,223824.431,0.6
2357,95.0,156198,0.58
2358,134.31,217628.6615,0.52
2359,125.53,221120.25,0.63
2360,131.22,148702.3333,0.45
2361,129.73,245388.6121,0.7
2362,144.81,201608.375,0.65
2363,98.19,224755,0.53
2364,112.03,256349.75,0.68
2365,132.23,215632.4112,0.51
2366,111.24,223533,0.66
2367,118.47,235019.8656,0.65
2368,119.14,237035.1145,0.71
2369,116.79,224879.2444,0.65
2370,122.93,238467.1801,0.55
2371,131.88,265040,0.57
2372,113.4,210266.7814,0.51
2373,110.48,230753.069,0.6
2374,171.75,282933,0.57
2375,126.6,292420.4286,0.64
2376,122.18,191140.8891,0.41
2377,137.75,267025.2381,0.63
2378,108.77,279083.2437,0.76
2379,118.44,239488.1878,0.35
2380,114.66,348627.6667,0.7
2381,81.51,293067,0.46
2382,130.94,215039.5833,0.66
2383,118.83,332440.0566,0.65
2384,96.14,230462.9121,0.52
2385,111.5,214878.8106,0.55
2386,73.0,219707,0.22
2387,146.88,165000,0.62
2388,105.11,186907,0.56
2389,135.76,364453,0.35
2390,115.43,329304.2953,0.7
2391,117.51,348006.463,0.73
2392,128.87,327164.3333,0.4
2393,126.86,233592.9181,0.48
2394,125.91,224592.2952,0.41
2395,127.37,392598.45,0.45
2396,115.1,262936.1636,0.55
2397,142.72,259991,0.43
2398,125.95,237785.5667,0.5
2399,118.27,240576.3749,0.59
2400,113.99,344600.2868,0.43
2401,99.28,274881.6014,0.32
2402,134.22,240688.9147,0.48
2403,120.42,214773.4977,0.62
2404,123.53,288240,0.61
2405,128.05,297750.8216,0.37
2406,131.76,211547.9254,0.5
2407,121.64,317765.5833,0.32
2408,145.57,179656.0548,0.41
2409,147.88,65320.2,0.18
2410,123.07,303812.0472,0.47
2411,114.2,178517.4111,0.65
2412,109.22,275656.85,0.56
2413,128.12,160179.9959,0.72
2414,95.02,288261,0.6
2415,130.45,341254.3333,0.4
2416,75.2,488893,0.1
2417,125.55,232374.33,0.54
2418,126.34,457937,0.64
2419,102.72,532542,0.34
2420,152.28,210532,0.32
2421,131.07,264697.6667,0.33
2422,127.21,251957.1203,0.62
2423,115.11,336409.269,0.33
2424,129.36,235456.2119,0.57
2425,121.68,263519.2333,0.58
2426,126.83,361857.0353,0.37
2427,126.01,273194,0.6
2428,130.76,243390.7588,0.45
2429,101.8,716347,0.22
2430,139.33,427816.2961,0.67
2431,121.97,351373.0663,0.41
2432,111.43,318110,0.3
2433,131.26,181937.0385,0.52
2434,125.29,471144.9275,0.7
2435,133.68,207716.5508,0.47
2436,99.19,357227,0.89
2437,125.79,278349.7393,0.67
2438,130.76,206471.4933,0.48
2439,105.92,145031,0.43
2440,107.76,212004.3944,0.5
2441,133.97,325910,0.86
2442,106.01,209333,0.48
2443,127.96,318914.0023,0.43
2444,107.52,288388.3,0.39
2445,116.11,262479.9536,0.43
2446,132.24,213298.2037,0.52
2447,106.18,226813.5127,0.62
2448,116.66,243515.4471,0.59
2449,123.13,362853.75,0.6
2450,123.72,241325.6222,0.48
2451,114.01,264345.4573,0.56
2452,134.03,376353.5267,0.64
2453,81.61,512707.125,0.3
2454,142.26,189105.7423,0.46
2455,132.72,243573.6844,0.52
2456,110.35,210966.1126,0.65
2457,115.25,243572.0733,0.59
2458,130.26,302678.3194,0.59
2459,145.72,289422.0273,0.66
2460,135.01,277984.8333,0.68
2461,133.64,186406.1931,0.44
2462,133.63,176346.7332,0.41
2463,130.66,211709.4452,0.48
2464,120.14,230008,0.46
2465,103.27,163687,0.48
2466,172.05,207787,0.49
2467,124.28,160631.6842,0.3
2468,114.73,287159,0.78
2469,114.73,287159,0.78
2470,110.12,262666.75,0.39
2471,134.77,585813,0.5
2472,85.76,185347,0.18
2473,101.29,251493,0.26
2474,133.79,286704.2222,0.32
2475,113.15,251033.6036,0.72
2476,122.02,216511.1079,0.64
2477,128.37,190701.8083,0.56
2478,116.91,284122.5426,0.64
2479,111.11,188371,0.54
2480,116.86,255208.2717,0.66
2481,149.16,211210.9048,0.62
2482,98.19,202844.6803,0.45
2483,109.53,312982.3081,0.26
2484,128.76,202302.0893,0.59
2485,111.99,285893,0.58
2486,125.44,204271.6277,0.6
2487,116.42,244937.5289,0.73
2488,94.28,225116.85,0.81
2489,102.97,191577.3333,0.73
2490,117.04,292281.4955,0.71
2491,120.39,196442.25,0.7
2492,128.87,261284.4615,0.63
2493,104.66,252672,0.75
2494,137.99,320014,0.51
2495,139.99,188463,0.58
2496,105.79,225499.619,0.75
2497,109.11,227209.0184,0.76
2498,106.17,168760,0.57
2499,121.85,237545.0645,0.51
2500,118.41,227804.6667,0.44
2501,122.96,230278.1491,0.53
2502,90.02,192229,0.77
2503,95.21,231575.3611,0.75
2504,117.56,274306.515,0.57
2505,131.46,301796.4748,0.62
2506,108.12,213000,0.7
2507,143.81,267374.2187,0.5
2508,116.82,508563.6667,0.67
2509,102.89,428318.4397,0.6
2510,108.44,269622.4531,0.3
2511,115.33,259625.3111,0.54
2512,116.43,194162.2524,0.54
2513,82.55,82920,0.5
2514,121.9,235323.4487,0.54
2515,124.19,221661.7029,0.63
2516,118.75,231105.0142,0.75
2517,95.0,234315.6667,0.8
2518,119.93,294215.1905,0.69
2519,120.5,244761.5565,0.7
2520,111.99,285893,0.58
2521,110.52,211278,0.75
2522,122.97,245862.4528,0.7
2523,118.3,266165.8697,0.74
2524,134.87,225901.8955,0.72
2525,121.4,256127,0.56
2526,123.13,255598.5994,0.72
2527,127.76,203522.8545,0.68
2528,124.92,136530.7381,0.53
2529,141.99,332971,0.6
2530,95.23,178527.2857,0.34
2531,115.26,235623,0.72
2532,109.17,238661.9545,0.54
2533,120.47,262942.2286,0.7
2534,135.0,460225,0.78
2535,117.99,224108.1667,0.6
2536,128.65,191155.4921,0.62
2537,122.54,170506.369,0.57
2538,153.1,170572,0.4
2539,117.4,195682,0.67
2540,80.96,505637,0.07
2541,135.15,371388.1667,0.49
2542,137.91,179485.5403,0.45
2543,190.98,191052.5,0.7
2544,126.02,430576,0.8
2545,139.91,205766,0.66
2546,114.7,357526.8,0.77
2547,124.71,249724.2572,0.5
2548,157.94,204920,0.38
2549,128.67,239316.5,0.58
2550,99.24,224938,0.55
2551,135.53,202969.125,0.56
2552,122.46,253216.6667,0.52
2553,120.14,230008,0.46
2554,139.94,265307,0.59
2555,122.38,351487.3259,0.48
2556,132.09,279997.4678,0.53
2557,120.27,255521.8356,0.61
2558,131.88,265040,0.57
2559,116.31,220894.125,0.56
2560,134.61,309733.1936,0.5
2561,113.26,255223.1379,0.55
2562,123.45,278252.7083,0.51
2563,85.7,174689,0.7
2564,125.52,291927.1818,0.42
2565,112.47,195117.7264,0.75
2566,124.76,259399.7628,0.5
2567,147.69,165998,0.56
2568,121.49,165478.995,0.55
2569,123.53,166248.6263,0.54
2570,112.22,144055.9444,0.48
2571,100.75,149286.5,0.69
2572,101.34,347419.2842,0.32
2573,122.89,3478337.5,0.82
2574,103.87,246263.25,0.32
2575,133.03,199882.5,0.75
2576,117.47,236763.4164,0.48
2577,114.88,194399.9638,0.54
2578,130.97,333644,0.63
2579,117.3,231785.1989,0.53
2580,116.92,232949.5726,0.75
2581,123.31,249849.0475,0.55
2582,122.88,278851.0521,0.48
2583,104.36,198789.1551,0.3
2584,116.15,256105.4705,0.59
2585,133.03,512950,0.6
2586,146.86,328503.125,0.63
2587,99.11,290605.6667,0.45
2588,143.62,227060.25,0.61
2589,103.55,291367,0.65
2590,123.81,317408.12,0.38
2591,95.87,231219.7333,0.56
2592,122.83,224146.1667,0.23
2593,92.85,308514.1387,0.33
2594,134.98,370613,0.44
2595,130.06,284884.6667,0.7
2596,117.61,308455.8571,0.6
2597,174.04,245345,0.56
2598,128.79,178325.282,0.55
2599,121.09,183140.9783,0.45
2600,110.72,236949,0.51
2601,87.51,381268,0.61
2602,99.57,254049.3333,0.56
2603,117.78,120367,0.59
2604,148.6,202040,0.39
2605,101.58,441241.0759,0.36
2606,109.5,349255.1907,0.32
2607,103.35,291230.2354,0.58
2608,135.51,281179.44,0.62
2609,139.68,290200,0.41
2610,130.53,187077,0.47
2611,148.6,202040,0.39
2612,107.95,234178.0873,0.52
2613,102.46,329142.1954,0.3
2614,125.04,218495.3333,0.56
2615,126.03,415500,0.61
2616,105.02,371180.5,0.57
2617,132.66,145699.0673,0.49
2618,134.04,148907,0.76
2619,91.21,204693.5,0.27
2620,100.54,107840,0.41
2621,103.38,302828.4213,0.68
2622,115.97,224460.5189,0.45
2623,102.27,223829.6429,0.56
2624,118.11,170177.7579,0.71
2625,115.3,278070.3576,0.64
2626,105.23,293448.1004,0.72
2627,126.21,255381.3004,0.66
2628,160.94,285885.2,0.64
2629,130.94,283622.5,0.75
2630,109.58,287824.743,0.64
2631,122.41,275225.8718,0.62
2632,117.95,286778.7352,0.64
2633,114.83,259314.7036,0.6
2634,115.11,202454.2912,0.59
2635,101.3,221616.412,0.56
2636,160.31,238600,0.73
2637,117.73,258981.0667,0.54
2638,114.36,168106.3371,0.54
2639,110.7,205676.4677,0.57
2640,84.02,224947,0.7
2641,102.64,198202,0.48
2642,112.62,231038.3469,0.79
2643,115.3,239468.6,0.51
2644,97.68,213758.6111,0.61
2645,133.14,368851.2222,0.53
2646,102.37,336333,0.32
2647,108.59,200177.3333,0.55
2648,92.23,361092,0.24
2649,121.64,185485.1111,0.83
2650,168.01,212787,0.7
2651,125.26,224415.0355,0.63
2652,114.5,242665.8714,0.5
