artist_ID,average tempo, average duration,average danceability
556,140.078,235000.0,0.498
557,131.941,223636.0,0.643
558,123.92,261288.0,0.438
559,107.372,201613.0,0.39
560,174.053,206507.0,0.306
561,71.3432,269450.6,0.4402
562,160.87914285714282,158844.7857142857,0.2840714285714286
563,137.951,235120.0,0.5710000000000001
564,191.533,183267.0,0.123
565,94.9865,254963.5,0.4995000000000001
566,98.14679999999998,132442.4,0.4922
567,137.79000000000002,101074.0,0.5065
568,98.0515,697566.5,0.294
569,118.2055,52516.0,0.278
570,82.3,233893.0,0.446
571,116.8325,216570.5,0.4390000000000001
572,100.75033333333332,123084.66666666669,0.46
573,94.982,316733.0,0.589
574,131.54733333333334,151563.0,0.2663333333333333
575,125.996,353000.0,0.936
576,130.27464761904764,280005.33333333326,0.5816857142857139
577,129.00150000000002,205001.5,0.635
578,85.399,635272.0,0.272
579,135.33266666666668,507613.66666666674,0.574
580,144.995,225668.0,0.65
581,105.084,156119.5,0.6054999999999999
582,101.54733333333333,367231.0,0.35800000000000004
583,125.30935507246392,181028.5072463768,0.7110942028985505
584,89.95150000000002,235660.0,0.2435
585,70.372,172000.0,0.13699999999999998
586,123.304,283875.5,0.435
587,103.10726666666677,242007.12,0.5933199999999997
588,114.0906,201344.0,0.573
589,111.4644130434782,239854.7608695652,0.5346739130434782
590,132.45333333333335,304638.66666666674,0.662
591,102.842,335956.0,0.5205
592,95.666,331186.0,0.309
593,81.64799999999998,196809.66666666663,0.393
594,132.003,59000.0,0.506
595,180.85,189623.0,0.526
596,144.54775,130194.25,0.36375
597,68.446,235781.0,0.395
598,109.755,312216.0,0.591
599,91.85,199188.0,0.37
600,129.25733333333335,248960.0,0.6769999999999999
601,101.947,236016.0,0.764
602,130.02233333333334,219662.33333333328,0.5973333333333334
603,67.2125,253833.5,0.2865
604,123.004,421473.0,0.332
605,132.135,109005.33333333331,0.4886666666666666
606,100.03275,299486.75,0.71125
607,126.008,388571.0,0.7959999999999999
608,122.13959999999996,246650.6,0.6254000000000001
609,133.054,343239.0,0.915
610,129.97699999999998,283616.0,0.5295
611,99.741,179867.0,0.486
612,115.9445,196946.5,0.6819999999999999
613,125.75047826086954,271824.17391304346,0.4727826086956522
614,123.44034482758616,243334.75862068965,0.4511724137931032
615,112.067,163453.0,0.621
616,136.69566666666665,203595.66666666663,0.4566666666666667
617,138.039,55643.0,0.483
618,138.03000000000003,221406.5,0.5475000000000001
619,103.98225,217440.0,0.58175
620,139.642,184250.0,0.255
621,129.997,438481.0,0.613
622,127.021,589606.0,0.621
623,126.021,282000.0,0.8275
624,128.016,265191.0,0.62
625,84.417,740637.0,0.511
626,128.015,376005.0,0.8
627,176.00099999999995,90000.0,0.5660000000000001
628,93.329,249453.0,0.509
629,121.788,195090.0,0.7859999999999999
630,100.5385,152354.0,0.314
631,153.38354545454544,156030.27272727276,0.6987272727272726
632,119.74169230769228,226923.0769230769,0.7110000000000002
633,107.44,183333.0,0.193
634,92.94160000000002,267099.4,0.6079999999999999
635,127.991,303750.0,0.688
636,135.04399999999998,89784.0,0.6559999999999999
637,138.749,69203.0,0.413
638,120.018,432625.0,0.6759999999999999
639,180.598,175360.0,0.565
640,127.81600000000002,245160.0,0.5956666666666667
641,81.44300000000001,201533.0,0.645
642,107.298,284750.0,0.706
643,103.695,342560.0,0.614
644,93.1588,207631.8,0.4869999999999999
645,110.20380303030304,230811.3484848485,0.7227878787878788
646,130.0,226833.0,0.78
647,116.988,166154.0,0.823
648,119.36925,247903.0,0.7927500000000001
649,120.63533333333334,165933.33333333337,0.4226666666666667
650,107.66411764705882,276273.7058823529,0.675529411764706
651,186.6,260493.0,0.385
652,108.226,194573.0,0.7140000000000001
653,107.39678000000004,189294.26,0.4719400000000003
654,122.08868965517237,142529.58620689655,0.5693793103448274
655,86.405,166893.0,0.564
656,123.12671428571431,184388.42857142852,0.2345714285714285
657,170.73366666666666,597753.3333333335,0.4343333333333333
658,124.289,221507.0,0.747
659,204.306,166600.0,0.755
660,112.25689473684211,404077.36842105264,0.4576842105263158
661,94.995,191112.0,0.852
662,137.961,259310.0,0.6679999999999999
663,111.72067605633806,221602.3943661972,0.6859295774647889
664,68.968,264933.0,0.6829999999999999
665,100.29774999999998,220010.0,0.38225
666,114.78300000000002,189888.66666666663,0.524
667,137.989,150371.0,0.487
668,80.889,218324.0,0.253
669,119.18238888888894,154611.41666666663,0.4448944444444445
670,119.86233333333332,334809.0,0.7170000000000001
671,158.06,119145.0,0.8690000000000001
672,120.59371428571428,164634.35714285713,0.550142857142857
673,119.977,172227.0,0.685
674,109.62792592592594,273600.0,0.6328888888888886
675,89.927,309227.0,0.631
676,106.07266666666663,100887.44444444444,0.4891111111111111
677,115.08359523809523,358319.61904761905,0.4472380952380952
678,108.21482608695652,171378.0652173913,0.3445869565217389
679,103.595,162493.0,0.544
680,113.5009375,285391.6875,0.5475625000000001
681,170.49200000000005,156640.0,0.208
682,107.262,171213.0,0.83
683,177.576,207986.0,0.37
684,113.897,201953.0,0.318
685,127.965,210000.0,0.736
686,116.91944554455445,245816.64356435643,0.551222772277228
687,133.1715,280273.0,0.619
688,108.44683333333332,223283.83333333328,0.5824999999999999
689,101.835,225667.0,0.636
690,152.45558333333338,183722.16666666663,0.6424166666666666
691,137.996,266080.0,0.473
692,102.346,175413.0,0.419
693,112.264,196440.0,0.75
694,96.552,265373.0,0.342
695,125.176,245667.0,0.5670000000000001
696,64.71600000000001,256280.0,0.29700000000000004
697,110.045,324907.0,0.7090000000000001
698,120.045,304112.0,0.6729999999999999
699,76.574,328667.0,0.353
700,83.542,157149.0,0.21
701,73.408,123291.0,0.18
702,110.164,277335.5,0.596
703,154.832,416253.0,0.23
704,108.582,173700.0,0.6955
705,123.59,245000.0,0.677
706,117.952,298265.0,0.76
707,102.90208333333332,192716.75,0.4685833333333334
708,79.931,231854.0,0.529
709,109.3735,222356.75,0.48075
710,137.8155,171942.5,0.5685
711,125.40558139534883,212599.1534883721,0.6247674418604653
712,105.84933333333332,267582.33333333326,0.5996666666666667
713,127.343,256623.0,0.535
714,140.86842857142855,198308.8571428572,0.4901428571428572
715,106.882,172000.0,0.5529999999999999
716,110.7145875,143248.35,0.27006250000000004
717,115.70644444444449,115474.0,0.7510444444444445
718,137.4785,76120.0,0.6795
